Id,SalePrice
2735,122720.63551376344
2736,127758.3200772614
2737,114594.09965478502
2738,149227.879757575
2739,156522.34884656148
2740,128030.79111673651
2741,126846.63684601584
2742,147389.0921996576
2743,122609.9592667046
2744,151400.95562790567
2745,146582.2678516214
2746,126624.17291770063
2747,136523.19787267485
2748,131418.1336927658
2749,117092.56723156947
2750,114687.12909236968
2751,120619.09520072598
2752,206018.15767486682
2753,169490.48645379438
2754,211929.72840457692
2755,140078.86456417787
2756,85912.57703223798
2757,81140.98242782985
2758,91320.84350926372
2759,129808.29952835962
2760,109525.10269018219
2761,134819.13833518873
2762,144524.700099118
2763,177550.21935319295
2764,161213.67578567928
2765,247988.550866259
2766,119295.30195006765
2767,90498.75230554737
2768,120351.24715970973
2769,122910.54282493898
2770,162325.63668652467
2771,113448.43696267786
2772,111359.1204929988
2773,144457.50028237686
2774,114261.71420823882
2775,113742.66710203722
2776,139005.97819336003
2777,146594.28068560408
2778,113679.63160995572
2779,112083.0808452317
2780,109443.59020829454
2781,93458.53085899068
2782,93874.89155587196
2783,79159.34501622837
2784,122103.81468543963
2785,117982.91518825761
2786,70854.97314345652
2787,127425.63973174054
2788,77345.87735571731
2789,187184.91961030493
2790,99088.1906228263
2791,114687.61787494384
2792,73633.50914818306
2793,154413.98426712086
2794,85571.25091996991
2795,116168.38253650477
2796,93175.53938906582
2797,198940.90773725833
2798,97340.92533183246
2799,124996.43346342868
2800,88546.32930094084
2801,119872.1110110073
2802,121702.51351427707
2803,172367.17976143464
2804,133034.25607250122
2805,105641.66772532553
2806,95828.92282913704
2807,169737.47530843035
2808,136218.9614730682
2809,128349.95346522116
2810,123090.6499050965
2811,142484.9837487535
2812,162147.82010297794
2813,178831.45336307492
2814,177748.54409883003
2815,105250.84386069232
2816,206325.77074698472
2817,121904.46377020628
2818,124390.42843460295
2819,185686.37317874603
2820,119358.83528639699
2821,106976.6403732319
2822,169058.2558915687
2823,261854.00935737442
2824,142124.86754914842
2825,149911.665397971
2826,125016.66871937188
2827,142569.68248600943
2828,210995.37082356794
2829,202349.29428908147
2830,234713.19972353653
2831,202375.77567366368
2832,222116.97563166675
2833,267322.88404063554
2834,220733.15067309607
2835,214310.83965115895
2836,197911.8100464204
2837,161727.1369509446
2838,139612.63414588297
2839,165959.21985815337
2840,211267.53054258056
2841,208077.46613358235
2842,223348.6402861423
2843,147944.5640982981
2844,170559.63941759634
2845,117271.65255743977
2846,216358.28340420977
2847,189351.48692263695
2848,226798.39997242144
2849,212560.89932287415
2850,273525.83339178696
2851,229347.1786757214
2852,224062.1903448303
2853,225441.54027869203
2854,153846.18597676334
2855,215731.24995774674
2856,209488.83645830658
2857,200835.7590540732
2858,209884.6349984255
2859,117735.76553168094
2860,127370.15281856654
2861,131936.97561838268
2862,211051.35674097948
2863,135436.54409567642
2864,232438.88172155755
2865,169085.97480269946
2866,196713.3729830154
2867,91300.67298599628
2868,129237.38933083926
2869,108748.93435833765
2870,133078.0010867727
2871,86447.69323440744
2872,59304.22042270364
2873,103952.13290931279
2874,122869.99262695338
2875,137641.34375977522
2876,161578.54218351305
2877,120920.64135699603
2878,143170.79903555883
2879,116745.89292164246
2880,111551.1440792166
2881,132634.3031238989
2882,132291.6618205062
2883,158365.1183170011
2884,181215.19817554893
2885,145754.12834060742
2886,156339.5755690601
2887,104794.9201656218
2888,131897.05234655982
2889,77041.41355950957
2890,82980.58206801044
2891,138821.86876498326
2892,74021.40699721652
2893,110975.20030574633
2894,72734.71139291897
2895,257418.96512125403
2896,252809.78431522497
2897,187420.60858782576
2898,185061.95088001495
2899,224368.37440090708
2900,152393.9441442182
2901,190348.93159076155
2902,186015.75413049632
2903,300341.82604523125
2904,325988.2502187191
2905,82037.16000097671
2906,228592.28022716494
2907,123004.97644816083
2908,126617.58974190462
2909,177031.41022047508
2910,87951.53953251452
2911,103577.4813548737
2912,137619.7100003437
2913,104840.98058902491
2914,93547.73783151759
2915,93792.80128349231
2916,105511.77188461879
2917,156298.8473213209
2918,121686.76128319917
2919,232522.92353487792
